| 涨停数量 | ★★★★★ | ★★★☆☆ |,,,,,,,,,,,,,,,,,,,,,,,,,,
| 赚钱效应 | ★★★★★ | ★★★★☆ |,,,,,,,### 周期与消费,,,,,,,液冷,,,,,,,,,,,,
| 梯队完整 | ★★★★★ | ★★★☆☆ |,,,,,,,,,,,,,,,,,,,,,,,,,,
| 机构参与 | ★★★★☆ | ★★★★★ |,,,,,,,煤炭和零售表现活跃，但更多属于市场轮动，持续性需观察。,,,,,,,这一条逻辑。,,,,,,,,,,,,
| 短线情绪 | ★★★★★ | ★★★★☆ |,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,---,,,,,,,资金仍然在AI基础设施方向布局。,,,,,,,,,,,,
结论：,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,# 五、今日资金主线排序（热度）,,,,,,,---,,,,,,,,,,,,
**医药是情绪主线，电子特气是产业主线。**,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,| 排名 | 板块         | 热度    |,,,,,,,## ④ 先进封装——AI芯片补涨（★★★★）,,,,,,,,,,,,
---,,,,,,,| -- | ---------- | ----- |,,,,,,,,,,,,,,,,,,,
,,,,,,,| ①  | PCB/CCL产业链 | ????? |,,,,,,,核心：,,,,,,,,,,,,
# 明天重点观察,,,,,,,| ②  | 液冷服务器      | ????☆ |,,,,,,,,,,,,,,,,,,,
,,,,,,,| ③  | 医药商业       | ????☆ |,,,,,,,* 气派科技,,,,,,,,,,,,
### ① 医药是否继续加强（最重要）,,,,,,,| ④  | 先进封装       | ????☆ |,,,,,,,,,,,,,,,,,,,
,,,,,,,| ⑤  | 煤炭         | ???   |,,,,,,,跟涨：,,,,,,,,,,,,
重点看：,,,,,,,| ⑥  | 零售消费       | ???   |,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,* 华天科技,,,,,,,,,,,,
* 立方制药,,,,,,,---,,,,,,,* 中科飞测,,,,,,,,,,,,
* 哈药股份,,,,,,,,,,,,,,* 联动科技,,,,,,,,,,,,
* 陇神戎发,,,,,,,# 六、板块持续性判断,,,,,,,* 三佳科技,,,,,,,,,,,,
* 九芝堂,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,| 板块     | 判断   | 持续性   |,,,,,,,资金继续围绕：,,,,,,,,,,,,
若继续强势，说明资金仍聚焦医药。,,,,,,,| ------ | ---- | ----- |,,,,,,,,,,,,,,,,,,,
,,,,,,,| PCB产业链 | 主升浪  | ★★★★★ |,,,,,,,AI芯片,,,,,,,,,,,,
---,,,,,,,| 液冷服务器  | 趋势向上 | ★★★★☆ |,,,,,,,,,,,,,,,,,,,
,,,,,,,| 先进封装   | 持续轮动 | ★★★★☆ |,,,,,,,↓,,,,,,,,,,,,
### ② 是否扩散到其他医药细分,,,,,,,| 医药商业   | 补涨启动 | ★★★★  |,,,,,,,,,,,,,,,,,,,
,,,,,,,| 创新药    | 趋势延续 | ★★★★  |,,,,,,,先进封装,,,,,,,,,,,,
关注是否轮动至：,,,,,,,| 煤炭     | 周期补涨 | ★★★   |,,,,,,,,,,,,,,,,,,,
,,,,,,,| 零售     | 超跌修复 | ★★★   |,,,,,,,↓,,,,,,,,,,,,
* 创新药,,,,,,,,,,,,,,,,,,,,,,,,,,
* CXO,,,,,,,---,,,,,,,半导体设备,,,,,,,,,,,,
* 医疗器械,,,,,,,,,,,,,,,,,,,,,,,,,,
* CRO,,,,,,,# 七、明日重点观察,,,,,,,进行轮动。,,,,,,,,,,,,
* 医药商业,,,,,,,,,,,,,,,,,,,,,,,,,,
* 生物疫苗,,,,,,,### 1. PCB是否继续领涨（重点）,,,,,,,---,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
若扩散，说明主线进一步强化。,,,,,,,* 生益科技,,,,,,,## ⑤ 零售消费（★★★）,,,,,,,,,,,,
,,,,,,,* 广合科技,,,,,,,,,,,,,,,,,,,
---,,,,,,,* 华正新材,,,,,,,龙头：,,,,,,,,,,,,
,,,,,,,* 东山精密,,,,,,,,,,,,,,,,,,,
### ③ 电子特气能否形成板块效应,,,,,,,,,,,,,,* 中百集团,,,,,,,,,,,,
,,,,,,,若继续放量上攻，则PCB仍是当前最强主线。,,,,,,,,,,,,,,,,,,,
观察：,,,,,,,,,,,,,,跟涨：,,,,,,,,,,,,
,,,,,,,### 2. AI硬件能否形成联动,,,,,,,,,,,,,,,,,,,
* 华特气体,,,,,,,,,,,,,,* 中央商场,,,,,,,,,,,,
* 金宏气体,,,,,,,重点观察：,,,,,,,* 汇嘉时代,,,,,,,,,,,,
* 广钢气体,,,,,,,,,,,,,,* 永辉超市,,,,,,,,,,,,
* 凯美特气,,,,,,,* 淳中科技（液冷）,,,,,,,* 珠免集团,,,,,,,,,,,,
,,,,,,,* 气派科技（先进封装）,,,,,,,,,,,,,,,,,,,
若集体放量上涨，则电子特气有望成为科技方向的新热点。,,,,,,,* 华天科技,,,,,,,属于：,,,,,,,,,,,,
,,,,,,,* 中科飞测,,,,,,,,,,,,,,,,,,,
---,,,,,,,,,,,,,,消费修复。,,,,,,,,,,,,
,,,,,,,若PCB、液冷、封装同步走强，说明AI硬件主线仍在加速。,,,,,,,,,,,,,,,,,,,
## 综合判断,,,,,,,,,,,,,,持续性仍需观察。,,,,,,,,,,,,
,,,,,,,### 3. 医药商业持续性,,,,,,,,,,,,,,,,,,,
* **市场第一主线：医药（创新药 + 中药）** —— 板块梯队完整、连板与20CM共振，是当前资金最集中的方向。,,,,,,,,,,,,,,---,,,,,,,,,,,,
* **市场第二主线：电子特气（半导体材料）** —— 受产业消息催化，若后续持续获得资金承接，有望成为科技线的重要分支。,,,,,,,关注：,,,,,,,,,,,,,,,,,,,
* **短线策略**：优先关注医药板块首次分歧后的低吸机会，而不是追涨后排；电子特气则重点观察龙头能否带动板块形成持续性，而非仅停留在消息刺激的一日行情。,,,,,,,,,,,,,,## ⑥ 煤炭（★★★）,,,,,,,,,,,,
,,,,,,,* 药易购,,,,,,,,,,,,,,,,,,,
,,,,,,,* 人民同泰,,,,,,,龙头：,,,,,,,,,,,,
,,,,,,,* 达嘉维康,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,* 大有能源,,,,,,,,,,,,
,,,,,,,若继续获得资金承接，医药商业有望成为创新药之后的新分支热点。,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,跟涨：,,,,,,,,,,,,
,,,,,,,### 4. 消费与周期是否一日游,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,* 中煤能源,,,,,,,,,,,,
,,,,,,,* 中百集团,,,,,,,* 晋控煤业,,,,,,,,,,,,
,,,,,,,* 大有能源,,,,,,,* 山煤国际,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,若出现冲高回落，则说明资金仍以科技成长为主，消费和煤炭更多是轮动题材。,,,,,,,属于：,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,---,,,,,,,周期股轮动。,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,# 八、今日盘面核心总结,,,,,,,资金偏防御。,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,**市场主线进一步聚焦AI硬件产业链，PCB重新成为绝对核心。** 医药板块内部资金继续由创新药向医药商业扩散，体现出机构资金持续配置医药的意愿。液冷服务器、先进封装与PCB形成联动，显示AI基础设施投资逻辑仍在强化；煤炭和零售则承担了部分防御和轮动角色。,,,,,,,---,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,### 当前主线强度排序（建议重点跟踪）,,,,,,,# 四、今日盘面分析,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,> **PCB/CCL ＞ AI服务器/液冷 ＞ 先进封装 ＞ 医药商业 ＞ 创新药 ＞ 半导体设备 ＞ 煤炭 ＞ 零售消费**,,,,,,,今天最大的特点：,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,从近两周的热点演变来看，**AI硬件（PCB、液冷、先进封装）+ 医药（创新药、医药商业）**仍然是当前市场最值得重点跟踪的两条核心主线。,,,,,,,## 科技继续成为市场主线。,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,资金路线非常清晰：,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,AI服务器,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,↓,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,PCB,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,↓,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,CCL,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,↓,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,液冷,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,↓,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,先进封装,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,↓,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,半导体设备,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,整个AI硬件链再次成为资金核心。,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,---,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,与此同时：,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,医药继续扩散。,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,从：,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,创新药,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,↓,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,CXO,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,↓,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,医药商业,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,形成第二条资金主线。,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,---,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,消费、煤炭更多属于：,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,轮动。,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,不是今天核心。,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,---,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,# 五、今日资金主线排序,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,| 排名 | 板块     | 热度    |,,,,,,,,,,,,
,,,,,,,,,,,,,,| -- | ------ | ----- |,,,,,,,,,,,,
,,,,,,,,,,,,,,| ①  | PCB产业链 | ????? |,,,,,,,,,,,,
,,,,,,,,,,,,,,| ②  | 液冷服务器  | ????☆ |,,,,,,,,,,,,
,,,,,,,,,,,,,,| ③  | 医药商业   | ????☆ |,,,,,,,,,,,,
,,,,,,,,,,,,,,| ④  | 先进封装   | ????  |,,,,,,,,,,,,
,,,,,,,,,,,,,,| ⑤  | AI硬件   | ????  |,,,,,,,,,,,,
,,,,,,,,,,,,,,| ⑥  | 煤炭     | ???   |,,,,,,,,,,,,
,,,,,,,,,,,,,,| ⑦  | 零售     | ???   |,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,---,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,# 六、市场资金流向图,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,```text,,,,,,,,,,,,
,,,,,,,,,,,,,,AI服务器,,,,,,,,,,,,
,,,,,,,,,,,,,,      │,,,,,,,,,,,,
,,,,,,,,,,,,,,      ▼,,,,,,,,,,,,
,,,,,,,,,,,,,,PCB（最强）,,,,,,,,,,,,
,,,,,,,,,,,,,,      │,,,,,,,,,,,,
,,,,,,,,,,,,,,      ▼,,,,,,,,,,,,
,,,,,,,,,,,,,,CCL覆铜板,,,,,,,,,,,,
,,,,,,,,,,,,,,      │,,,,,,,,,,,,
,,,,,,,,,,,,,,      ▼,,,,,,,,,,,,
,,,,,,,,,,,,,,玻纤/铜箔,,,,,,,,,,,,
,,,,,,,,,,,,,,      │,,,,,,,,,,,,
,,,,,,,,,,,,,,      ▼,,,,,,,,,,,,
,,,,,,,,,,,,,,先进封装,,,,,,,,,,,,
,,,,,,,,,,,,,,      │,,,,,,,,,,,,
,,,,,,,,,,,,,,      ▼,,,,,,,,,,,,
,,,,,,,,,,,,,,半导体设备,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,──────────────,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,创新药,,,,,,,,,,,,
,,,,,,,,,,,,,,      │,,,,,,,,,,,,
,,,,,,,,,,,,,,      ▼,,,,,,,,,,,,
,,,,,,,,,,,,,,CXO,,,,,,,,,,,,
,,,,,,,,,,,,,,      │,,,,,,,,,,,,
,,,,,,,,,,,,,,      ▼,,,,,,,,,,,,
,,,,,,,,,,,,,,医药商业（今日热点）,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,──────────────,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,周期资源,,,,,,,,,,,,
,,,,,,,,,,,,,,      │,,,,,,,,,,,,
,,,,,,,,,,,,,,      ▼,,,,,,,,,,,,
,,,,,,,,,,,,,,煤炭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,──────────────,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,消费,,,,,,,,,,,,
,,,,,,,,,,,,,,      │,,,,,,,,,,,,
,,,,,,,,,,,,,,      ▼,,,,,,,,,,,,
,,,,,,,,,,,,,,零售,,,,,,,,,,,,
,,,,,,,,,,,,,,```,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,---,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,# 七、板块持续性判断,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,| 板块    | 判断   | 持续性   |,,,,,,,,,,,,
,,,,,,,,,,,,,,| ----- | ---- | ----- |,,,,,,,,,,,,
,,,,,,,,,,,,,,| PCB   | 主升浪  | ★★★★★ |,,,,,,,,,,,,
,,,,,,,,,,,,,,| 液冷服务器 | 趋势向上 | ★★★★★ |,,,,,,,,,,,,
,,,,,,,,,,,,,,| AI硬件  | 主线   | ★★★★★ |,,,,,,,,,,,,
,,,,,,,,,,,,,,| 医药商业  | 补涨启动 | ★★★★☆ |,,,,,,,,,,,,
,,,,,,,,,,,,,,| 创新药   | 趋势延续 | ★★★★☆ |,,,,,,,,,,,,
,,,,,,,,,,,,,,| 先进封装  | 持续轮动 | ★★★★  |,,,,,,,,,,,,
,,,,,,,,,,,,,,| 煤炭    | 轮动   | ★★★   |,,,,,,,,,,,,
,,,,,,,,,,,,,,| 零售    | 超跌修复 | ★★★   |,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,---,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,# 八、明日重点观察,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,### **重点一：PCB是否继续强化（核心观察）**,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,关注：,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,* 广合科技,,,,,,,,,,,,
,,,,,,,,,,,,,,* 生益科技,,,,,,,,,,,,
,,,,,,,,,,,,,,* 华正新材,,,,,,,,,,,,
,,,,,,,,,,,,,,* 东山精密,,,,,,,,,,,,
,,,,,,,,,,,,,,* 南亚新材,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,若继续放量上涨，则PCB主升浪有望延续。,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,---,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,### **重点二：AI硬件内部轮动**,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,关注：,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,* 淳中科技（液冷）,,,,,,,,,,,,
,,,,,,,,,,,,,,* 气派科技（先进封装）,,,,,,,,,,,,
,,,,,,,,,,,,,,* 华天科技,,,,,,,,,,,,
,,,,,,,,,,,,,,* 中科飞测,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,若液冷、封装继续同步走强，说明AI硬件产业链仍是市场资金首选。,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,---,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,### **重点三：医药商业持续性**,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,关注：,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,* 药易购,,,,,,,,,,,,
,,,,,,,,,,,,,,* 人民同泰,,,,,,,,,,,,
,,,,,,,,,,,,,,* 达嘉维康,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,若连板梯队继续扩展，医药商业有望成为创新药后的新热点。,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,---,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,### **重点四：轮动板块能否持续**,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,观察：,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,* 中百集团（零售）,,,,,,,,,,,,
,,,,,,,,,,,,,,* 大有能源（煤炭）,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,若冲高回落，则说明市场风格仍以科技成长为主。,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,---,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,# 九、今日盘面总结,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,今日市场延续了近期**“科技主导、医药扩散”**的风格。PCB产业链在AI服务器需求和CCL涨价逻辑驱动下继续领涨，并带动液冷服务器、先进封装等AI硬件细分方向同步活跃，显示资金仍深度聚焦科技成长主线。另一方面，医药板块资金从创新药、CXO进一步扩散至医药商业，形成新的补涨方向。煤炭和零售则更多体现为防御性和轮动机会。,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,## 当前市场主线强度（建议重点跟踪）,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,> **PCB/CCL ＞ AI硬件（液冷、先进封装） ＞ 医药商业 ＞ 创新药/CXO ＞ 煤炭 ＞ 零售消费**,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,**核心结论：** 当前市场仍处于“**AI科技主线 + 医药趋势主线**”双轮驱动格局，其中PCB产业链依然是最具持续性和赚钱效应的核心方向。,,,,,,,,,,,,
